SermonId,Title,Speaker,Date,Text,Mp3Url,SeriesName,SermonPageUrl,SeriesIndex
180479940,Romans 14:13-23 - Managing Christian Freedoms,Greg Pickle,2017-10-22,Romans 14:13-23,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20171022_am.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180479940,98
180480784,"John 8:48-59 - The True Identity of Jesus, Part 2",Brian Beemer,2017-10-22,John 8:48-59,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20171022_pm.mp3,The Gospel of John,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180480784,40
180479510,"John 8:48-59 - The True Identity of Jesus, Part 1",,2017-10-15,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20171015_pm.mp3,,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180479510,28
180479513,"Romans 14:10-12 - Unity in Matters of Conscience: Stop Judging One Another, Part 3",Greg Pickle,2017-10-15,Romans 14:10-12,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20171015_am.mp3,,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180479513,29
180479514,"Fundamentals of the Faith: How to Study the Bible, Part 2",Doug Walker,2017-10-15,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20171015_fof.mp3,Fundamentals of the Faith,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180479514,6
180486302,"Life in the Church - Biblical Fellowship, Part 5",Greg Pickle,2017-10-15,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20171015-090928.mp3,Life in the Church,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180486302,7
180479010,Fundamentals of the Faith: How To Know the Bible,Doug Walker,2017-10-08,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20171008_fof.mp3,Fundamentals of the Faith,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180479010,5
180479011,"Biblical Fellowship, Part 5: Hindrances to Biblical Fellowship",Greg Pickle,2017-10-08,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20171008-litc.mp3,Life in the Church,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180479011,6
180479012,"John 8:37-47, Part 3 - Descendants of the Devil, Part 2",Brian Beemer,2017-10-08,John 8:37-47,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20171008_pm.mp3,The Gospel of John,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180479012,39
180478748,"Romans 14:5-12: Unity in Matters of Conscience: Stop Judging One Another, Part 2",Greg Pickle,2017-10-08,Romans 14:5-12,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20171008_am.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180478748,97
180478278,"Life in the Church: Biblical Fellowship, Part 4",Greg Pickle,2017-10-01,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20171001-090742.mp3,Life in the Church,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180478278,5
180478279,"John 8:37-47, Part 2 - Descendants of the Devil, Part 1",Brian Beemer,2017-10-01,John 8:37-47,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20171001_pm.mp3,The Gospel of John,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180478279,38
180478284,"Fundamentals of the Faith, Lesson 3","Brian Beemer, Doug Walker",2017-10-01,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20171001-090410.mp3,Fundamentals of the Faith,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180478284,4
180478140,"Romans 14:3-12 - Unity in Matters of Conscience, Part 2: Stop Judging One Another",Greg Pickle,2017-10-01,Romans 14:3-12,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20171001_am.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180478140,96
180478294,"Ladies Retreat 2017, Session 3 - God's Good-for-the-Soul Exercises: In Trials",Lisa Hughes,2017-09-30,Hebrews 12:11-13,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170929_LadiesRetreat3.mp3,Ladies Retreat 2017,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180478294,2
180478293,"Ladies Retreat 2017, Session 2 - God's Good-for-the-Soul Exercises: In Waiting",Lisa Hughes,2017-09-30,James 5:7-8,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170929_LadiesRetreat2.mp3,Ladies Retreat 2017,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180478293,3
180478291,"Ladies Retreat 2017, Session 1 - God's Good-for-the-Soul Exercises: In Grace",Lisa Hughes,2017-09-29,Hebrews 13:7-9,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170929_LadiesRetreat1.mp3,Ladies Retreat 2017,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180478291,1
180478016,"Fundamentals of the Faith, Lesson 2",Brian Beemer,2017-09-24,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/2070924_fof.mp3,Fundamentals of the Faith,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180478016,2
180478017,"Life in the Church: Biblical Fellowship, Part 3",Greg Pickle,2017-09-24,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170924-090852.mp3,Life in the Church,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180478017,3
180478016,"Fundamentals of the Faith, Lesson 2",Brian Beemer,2017-09-24,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/2070924_fof.mp3,Fundamentals of the Faith,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180478016,3
180478017,"Life in the Church: Biblical Fellowship, Part 3",Greg Pickle,2017-09-24,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170924-090852.mp3,Life in the Church,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180478017,4
180475722,Romans 13:11-14: Living in Light of the Times,Greg Pickle,2017-09-17,Romans 13:11-14,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170917_am.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180475722,95
180475986,John 8:31-36: The Truth Will Make You Free,Brian Beemer,2017-09-17,John 8:31-36,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170917_pm.mp3,The Gospel of John,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180475986,37
180475984,"Life in the Church: Biblical Fellowship, Part 2",Greg Pickle,2017-09-17,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170917_litc.mp3,Life in the Church,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180475984,2
180475982,"Life in the Church: Biblical Fellowship, Part 1",Greg Pickle,2017-09-10,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170910_litc.mp3,Life in the Church,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180475982,1
180475807,Fundamentals of the Faith - Introduction,"Brian Beemer, Doug Walker",2017-09-10,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170910_fof.mp3,Fundamentals of the Faith,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180475807,1
180475806,"John 8:21-24: How to Die in Your Sins, Part 2",Brian Beemer,2017-09-10,John 8:21-24,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170910_pm.mp3,The Gospel of John,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180475806,36
180475117,Romans 13:8-10: Love Fulfills the Law,Greg Pickle,2017-09-10,Romans 13:8-10,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/2017-09-10_am.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180475117,94
180474424,"Romans 13:1-7 - The Christian and Government, Part 2",Greg Pickle,2017-09-03,Romans 13:1-7,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170903_am.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180474424,93
180473680,Romans 13:1-7 - The Christian and Government,Greg Pickle,2017-08-27,Romans 13:1-7,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170827_am.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180473680,92
180473831,John 8:21-24 - How Can You Die in Your Sins?,Brian Beemer,2017-08-27,John 8:21-24,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170827_pm.mp3,The Gospel of John,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180473831,35
180473830,Argentina Trip Report,Greg Pickle,2017-08-27,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170827-091203.mp3,,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180473830,27
180473020,Colossians 2:4-8 - Rooted in Christ,Brian Beemer,2017-08-20,Colossians 2:4-8,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170820_am.mp3,Colossians,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180473020,7
180473072,The Purpose of Man,Ryan Atkinson,2017-08-20,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170820_ss.mp3,,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180473072,26
180473149,Genesis 2:8-17,Doug Walker,2017-08-20,Genesis 2:8-17,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170820_pm.mp3,Genesis,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180473149,6
180472942,Genesis 2:4-7,Doug Walker,2017-08-13,Genesis 2:4-7,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170813_pm.mp3,Genesis,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180472942,5
180472428,Colossians 2:1-3 - Paul's Concern for the Church,Brian Beemer,2017-08-13,Colossians 2:1-3,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170813_am.mp3,Colossians,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180472428,6
180470865,Romans 12:17-21: How to treat your enemies,Greg Pickle,2017-08-06,Romans 12:17-21,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170806_am.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180470865,91
180470153,Romans 12:14-16: Gospel Responses to Relational Difficulties,Greg Pickle,2017-07-30,Romans 12:14-16,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170730_am.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180470153,90
180470114,2017 Family Meeting,Greg Pickle,2017-07-30,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170730_ss.mp3,,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180470114,25
180473093,Genesis 1:20-2:3,Doug Walker,2017-07-30,Genesis 1:20-2:3,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170730_pm.mp3,Genesis,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180473093,4
180480785,Genesis 1:3-19,Doug Walker,2017-07-23,Genesis 1:3-19,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170723_pm.mp3,Genesis,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180480785,3
180468847,Colossians 1:26-29: Essentials for Ministry,Brian Beemer,2017-07-23,Colossians 1:26-29,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170723_am.mp3,Colossians,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180468847,5
180468155,"Romans 12:12-13: Putting the Gospel into Practice, Part 4",Greg Pickle,2017-07-16,Romans 12:12-13,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170716_am.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180468155,89
180472946,"New Testament Survey - Revelation, Part 3",Greg Pickle,2017-07-16,Revelation,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170716-091541.mp3,New Testament Survey,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180472946,34
180472941,Genesis 1:1-2,Doug Walker,2017-07-16,Genesis 1:1-2,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170716_pm.mp3,Genesis,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180472941,2
180465724,"Romans 12:11-12: Putting the Gospel into Practice, Part 3",Greg Pickle,2017-07-09,Romans 12:11-12,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170709_am.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180465724,88
180472938,Introduction to Genesis,Doug Walker,2017-07-09,Genesis,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170709_pm.mp3,Genesis,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180472938,1
180472945,"New Testament Survey - Revelation, Part 2",Greg Pickle,2017-07-09,Revelation,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170709-090805.mp3,New Testament Survey,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180472945,33
180472944,"New Testament Survey - Revelation, Part 1",Greg Pickle,2017-07-02,Revelation,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170702-090706.mp3,New Testament Survey,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180472944,32
180465104,"Romans 12:9-10: Putting the Gospel Into Practice, Part 2",Greg Pickle,2017-07-02,Romans 12:9-10,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170702_am.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180465104,87
180464799,Romans 12:9a: Genuine Love,Greg Pickle,2017-06-25,Romans 12:9,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170625_am.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180464799,86
180472943,"New Testament Survey - Jude, 2 John, 3 John",Greg Pickle,2017-06-25,"Jude, 2 John, 3 John",http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170625-091207.mp3,New Testament Survey,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180472943,31
180473103,John 7:53-8:11 - Pericope Adulterae,Brian Beemer,2017-06-18,John 7:53-8:11,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170618_pm - John 7_53-8_11.mp3,The Gospel of John,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180473103,34
180463641,New Testament Survey - 1 John,Greg Pickle,2017-06-18,1 John,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170618-090751.mp3,New Testament Survey,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180463641,29
180463674,"New Testament Survery - James, Part 2",Greg Pickle,2017-06-18,James,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170528-090600.mp3,New Testament Survey,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180463674,30
180463640,New Testament Survey - 2 Peter,Greg Pickle,2017-06-11,2 Peter,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170611-090921.mp3,New Testament Survey,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180463640,28
180462774,"Kiss the Son, Lest He Be Angry",Craig Johnson,2017-06-11,Psalm 2,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/06112017 Worship Service.mp3,,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180462774,24
180462509,New Testament Survey - 1 Peter,Greg Pickle,2017-06-04,1 Peter,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170604 Sunday School.mp3,New Testament Survey,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180462509,27
180462510,John 7:40-44,Brian Beemer,2017-06-04,John 7:40-44,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170604 Evening Service.mp3,The Gospel of John,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180462510,33
180461315,"Leadership in the Church, Part 5: Word-Driven Organization",Greg Pickle,2017-06-04,Acts 6:1-7,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/06042017 Worship Service.mp3,Leadership in the Church,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180461315,5
180460550,"Leadership in the Church, Part 4: The Office of Deacon",Greg Pickle,2017-05-28,1 Timothy 3:8-13,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170528_am.mp3,Leadership in the Church,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180460550,4
180459738,"Leadership in the Church, Part 3: What Qualifies a Pastor?",Greg Pickle,2017-05-21,1 Timothy 3:1-7,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170521_am.mp3,Leadership in the Church,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180459738,3
180459855,John 7:37-39,Brian Beemer,2017-05-21,John 7:37-39,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170521_pm.mp3,The Gospel of John,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180459855,32
180459740,"New Testament Survey: James, Part 1",Greg Pickle,2017-05-21,James,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170521_ss.mp3,New Testament Survey,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180459740,26
180458143,"Leadership in the Church, Part 2: 1 Timothy 3:1-7: The Qualifications of Overseers",Greg Pickle,2017-05-14,1 Timothy 3:1-7,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170514_am.mp3,Leadership in the Church,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180458143,2
180458144,"New Testament Survey: Hebrews, Part 3",Greg Pickle,2017-05-14,Hebrews,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170514_ss.mp3,New Testament Survey,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180458144,25
180456600,"Leadership in the Church, Part 1: 1 Timothy 3:1 - The Office of Overseer",Greg Pickle,2017-05-07,1 Timothy 3:1,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170507_am.mp3,Leadership in the Church,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180456600,1
180457259,"New Testament Survey: Hebrews, Part 2",Greg Pickle,2017-05-07,Hebrews,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170507_ss.mp3,New Testament Survey,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180457259,24
180457261,John 7:25-29,Brian Beemer,2017-05-07,John 7:25-29,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170507_pm.mp3,The Gospel of John,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180457261,31
180455585,Nehemiah Confronts the Sin of the Nobles,Philip Boudreaux,2017-04-30,Nehemiah 5,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170430_pm.mp3,Nehemiah,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180455585,5
180455579,Romans 12:6-8: Using Your Gifts in the Church,Greg Pickle,2017-04-30,Romans 12:6-8,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170430_am.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180455579,85
180455584,New Testament Survey: Hebrews,Greg Pickle,2017-04-30,Hebrews,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170430_ss.mp3,New Testament Survey,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180455584,23
180455012,Colossians 1:24-29: Paul's Stewardship from God,Brian Beemer,2017-04-23,Colossians 1:24-29,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170423_am.mp3,Colossians,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180455012,4
180455014,New Testament Survey: 2 Timothy,Ryan Atkinson,2017-04-23,2 Timothy,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170423_ss.mp3,New Testament Survey,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180455014,22
180473097,1 Corinthians 15,Greg Pickle,2017-04-16,1 Corinthians 15,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170416-111155.mp3,,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180473097,23
180473095,"New Testament Survey - Titus, Part 2",Greg Pickle,2017-04-16,Titus,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170416-090629.mp3,New Testament Survey,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180473095,21
180449110,Romans 12:6-8 - Gifts in the Church,Greg Pickle,2017-04-09,Romans 12:6-8,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170409-111057.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180449110,83
180449194,"John 7:19-24 - Judging with Righteous Judgments, Part 3: Judging Actions",Brian Beemer,2017-04-09,John 7:19-24,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170409_pm.mp3,,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180449194,22
180449110,Romans 12:6-8 - Gifts in the Church,Greg Pickle,2017-04-09,Romans 12:6-8,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170409-111057.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180449110,84
180447115,"New Testament Survey: 1 Timothy, Part 3",Greg Pickle,2017-04-02,1 Timothy,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170402-090627.mp3,New Testament Survey,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180447115,20
180447117,Romans 12:3-8 - The Cure for Spiritual Self-Importance,Greg Pickle,2017-04-02,Romans 12:3-8,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170402-111207.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180447117,82
180447201,"John 7:19-24 - Judging with Righteous Judgments, Part 2: Judging Actions",Brian Beemer,2017-04-02,John 7:19-24,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170402_pm.mp3,The Gospel of John,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180447201,30
180447011,Romans 12:2 - The Will of God,Greg Pickle,2017-03-26,Romans 12:2,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170326-111115.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180447011,81
180447012,"John 7:14-18 - Judging with Righteous Judgments, Part 1: Judging Teaching",Brian Beemer,2017-03-26,John 7:14-18,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170326_pm judging with righteous judgments part 1 - judging teaching .mp3,The Gospel of John,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180447012,29
180447008,"New Testament Survey: 1 Timothy, Part 2",Greg Pickle,2017-03-26,1 Timothy,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170326-090631.mp3,New Testament Survey,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180447008,19
180447013,John 7:1-13,Brian Beemer,2017-03-19,John 7:1-13,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170319_pm.mp3,The Gospel of John,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180447013,28
180445533,"Romans 12:2: Be Transformed, Part 3 - The Plan for a Renovated Mind",Greg Pickle,2017-03-19,Romans 12:2,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170319_am.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180445533,80
180473098,"New Testament Survey - 1 Timothy, Part 1",Greg Pickle,2017-03-19,1 Timothy,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170319-090545.mp3,New Testament Survey,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180473098,18
180473100,John 6:67-71,Brian Beemer,2017-03-12,John 6:67-71,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170312_pm.mp3,The Gospel of John,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180473100,27
180444345,"New Testament Survey: 1, 2 Thessalonians, 1 Timothy Introduction",Greg Pickle,2017-03-12,"1, 2 Thessalonians, 1 Timothy",http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170312_ss.mp3,New Testament Survey,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180444345,17
180444281,Psalm 73,Darren Smith,2017-03-12,Psalm 73,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170312_am.mp3,Guest Speakers,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180444281,6
180443497,"Romans 12:2b - Be Transformed, Part 2",Greg Pickle,2017-03-05,Romans 12:2,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170305_am.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180443497,79
180443499,"New Testament Survey: 1 and 2 Thessalonians, Part 2",Greg Pickle,2017-03-05,1 and 2 Thessalonians,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170305_ss.mp3,New Testament Survey,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180443499,16
180447016,Nehemiah 5,Philip Boudreaux,2017-02-26,Nehemiah 5,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170226_pm.mp3,Nehemiah,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180447016,4
180442401,Romans 12:2a - Be Transformed,Greg Pickle,2017-02-26,Romans 12:2,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170226_am.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180442401,77
180442403,New Testament Survey: 1 and 2 Thessalonians,Greg Pickle,2017-02-26,1 Thessalonians,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170226_ss.mp3,New Testament Survey,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180442403,15
180473102,Romans 12:1-2,Greg Pickle,2017-02-26,Romans 12:1-2,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170226-110757.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180473102,78
180441419,Romans 12:1 -True Worship,Greg Pickle,2017-02-19,Romans 12:1,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170219 Worship Service.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180441419,76
180442003,Nehemiah 4:15-23 - Perseverance in Guarding Helps the Rebuilding,Philip Boudreaux,2017-02-19,Nehemiah 4:15-23,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170219_pm.mp3,Nehemiah,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180442003,3
180442409,New Testament Survey: Colossians and Philemon,Greg Pickle,2017-02-19,Colossians and Philemon,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170219_ss.mp3,New Testament Survey,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180442409,14
180442411,New Testament Survey: Philippians,Greg Pickle,2017-02-12,Philippians,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170212_ss.mp3,New Testament Survey,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180442411,13
180441329,Nehemiah 4:1-14 - The Right Response to Opposition,Philip Boudreaux,2017-02-12,Nehemiah 4:1-14,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170212_pm.mp3,Nehemiah,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180441329,2
180441328,Nehemiah 2:17-3:22 - Rebuilding the Walls,Philip Boudreaux,2017-02-05,Nehemiah 2:17-3:22,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170205_pm.mp3,Nehemiah,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180441328,1
180442412,"New Testament Survey: Ephesians, Part 2",Greg Pickle,2017-02-05,Ephesians,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170205_ss.mp3,New Testament Survey,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180442412,12
180439076,Romans 11:33-36 - The Glory of God's Character Revealed in His Redemptive Plan,Greg Pickle,2017-02-05,Romans 11:33-26,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/02052017 Worship Service.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180439076,75
